FRAME_GT,57,5.485003,-2.292275,-0.659344,2.639694,-2.144787,2.267537,-0.039995
FRAME_GT,58,5.782004,-2.292041,-0.659569,2.640203,-2.145087,2.267656,-0.039758
FRAME_GT,59,6.329004,-2.295185,-0.655314,2.634666,-2.147936,2.264059,-0.044287
FRAME_GT,60,6.766006,-2.299084,-0.655169,2.623744,-2.143910,2.259988,-0.046094
FRAME_GT,61,6.828006,-2.298715,-0.656150,2.624371,-2.144493,2.259937,-0.045388
FRAME_GT,62,6.891001,-2.299335,-0.654619,2.623277,-2.143821,2.259887,-0.046577
FRAME_GT,63,7.047005,-2.297320,-0.659925,2.625601,-2.143869,2.260371,-0.042438
FRAME_GT,64,7.094007,-2.296853,-0.660889,2.626151,-2.143663,2.260641,-0.041606
FRAME_GT,65,7.157002,-2.296926,-0.660702,2.626256,-2.144192,2.260496,-0.041830
FRAME_GT,66,7.219001,-2.297198,-0.660448,2.625593,-2.144522,2.259979,-0.042197
FRAME_GT,67,7.282006,-2.297423,-0.659553,2.625208,-2.143665,2.260308,-0.042750
FRAME_GT,68,7.344006,-2.297161,-0.659895,2.625786,-2.144152,2.260313,-0.042457
FRAME_GT,69,7.407001,-2.298848,-0.654519,2.624564,-2.143196,2.260764,-0.046242
FRAME_GT,70,7.469000,-2.299498,-0.653563,2.623517,-2.143753,2.260064,-0.047268
FRAME_GT,71,7.532005,-2.299206,-0.654408,2.623928,-2.143624,2.260301,-0.046601
FRAME_GT,72,7.594004,-2.298770,-0.655841,2.623885,-2.143751,2.260055,-0.045620
FRAME_GT,73,7.656999,-2.299384,-0.654662,2.622572,-2.143382,2.259665,-0.046660
FRAME_GT,74,7.718999,-2.299497,-0.654584,2.622215,-2.143164,2.259565,-0.046768
FRAME_GT,75,7.782004,-2.299403,-0.654983,2.622532,-2.143179,2.259678,-0.046462
FRAME_GT,76,7.844003,-2.299977,-0.654402,2.621148,-2.143344,2.258970,-0.047219
FRAME_GT,77,7.907008,-2.300038,-0.656254,2.621697,-2.141633,2.259953,-0.046287
FRAME_GT,78,7.969007,-2.313092,-0.665355,2.605868,-2.138271,2.250814,-0.050106
FRAME_GT,79,8.032002,-2.335121,-0.677637,2.576096,-2.139733,2.230539,-0.059223
FRAME_GT,80,8.219006,-2.404093,-0.794894,2.525218,-2.127393,2.188923,-0.041292
FRAME_GT,81,8.438005,-2.490304,-0.912845,2.524236,-2.066227,2.216095,-0.018718
FRAME_GT,82,8.672001,-2.638973,-0.939214,2.386665,-1.941078,2.220042,-0.074897
FRAME_GT,83,9.140998,-2.645207,-1.365434,2.191815,-2.079585,2.022385,0.102096
